PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,PLAYER_ID,PLAYER_NAME
431.0,Shawn,Kemp,Seattle SuperSonics,NBA Player of the Week,,1995-96,,1996-02-25T00:00:00,,Award,Kia Motors,KIPWK,,431,
432.0,Pete,Chilcutt,Houston Rockets,NBA Champion,,1994-95,,,,Award,Champion,,,432,
433.0,Buck,Williams,New Jersey Nets,All-Defensive Team,2.0,1987-88,,,1610612751,Award,Kia Motors,KIADT,,433,
433.0,Buck,Williams,Portland Trail Blazers,All-Defensive Team,1.0,1989-90,,,1610612757,Award,Kia Motors,KIADT,,433,
433.0,Buck,Williams,Portland Trail Blazers,All-Defensive Team,1.0,1990-91,,,1610612757,Award,Kia Motors,KIADT,,433,
433.0,Buck,Williams,Portland Trail Blazers,All-Defensive Team,2.0,1991-92,,,1610612757,Award,Kia Motors,KIADT,,433,
433.0,Buck,Williams,New Jersey Nets,All-NBA,2.0,1982-83,,,1610612751,Award,Kia Motors,KIANT,,433,
433.0,Buck,Williams,New Jersey Nets,All-Rookie Team,1.0,1981-82,,,1610612751,Award,Kia Motors,KIART,,433,
433.0,Buck,Williams,,NBA All-Star,,1981-82,,,,Award,All-Star,,,433,
433.0,Buck,Williams,,NBA All-Star,,1982-83,,,,Award,All-Star,,,433,
433.0,Buck,Williams,,NBA All-Star,,1985-86,,,,Award,All-Star,,,433,
433.0,Buck,Williams,New Jersey Nets,NBA Player of the Week,,1982-83,,1982-12-05T00:00:00,,Award,Kia Motors,KIPWK,,433,
433.0,Buck,Williams,New Jersey Nets,NBA Player of the Week,,1983-84,,1984-01-22T00:00:00,,Award,Kia Motors,KIPWK,,433,
433.0,Buck,Williams,New Jersey Nets,NBA Player of the Week,,1985-86,,1985-11-10T00:00:00,,Award,Kia Motors,KIPWK,,433,
433.0,Buck,Williams,New Jersey Nets,NBA Rookie of the Month,,1981-82,02/01/1982,,,Award,Kia Motors,KIRMO,,433,
433.0,Buck,Williams,New Jersey Nets,NBA Rookie of the Year,,1981-82,,,,Award,Kia Motors,KIROY,,433,
436.0,Juwan,Howard,Washington Bullets,All-NBA,3.0,1995-96,,,1610612764,Award,Kia Motors,KIANT,,436,
436.0,Juwan,Howard,Washington Bullets,All-Rookie Team,2.0,1994-95,,,1610612764,Award,Kia Motors,KIART,,436,
436.0,Juwan,Howard,,NBA All-Star,,1995-96,,,,Award,All-Star,,,436,
436.0,Juwan,Howard,Miami Heat,NBA Champion,,2011-12,,,,Award,Champion,,,436,
436.0,Juwan,Howard,Miami Heat,NBA Champion,,2012-13,,,,Award,Champion,,,436,
436.0,Juwan,Howard,Washington Bullets,NBA Player of the Month,,1995-96,04/01/1996,,,Award,Kia Motors,KIPMO,,436,
436.0,Juwan,Howard,Washington Bullets,NBA Player of the Week,,1995-96,,1996-04-14T00:00:00,,Award,Kia Motors,KIPWK,,436,
436.0,Juwan,Howard,Washington Bullets,NBA Rookie of the Month,,1994-95,02/01/1995,,,Award,Kia Motors,KIRMO,,436,
440.0,Zan,Tabak,Houston Rockets,NBA Champion,,1994-95,,,,Award,Champion,,,440,
440.0,Zan,Tabak,Croatia,Olympic Appearance,,1996,,,,Award,Olympic,Appearance,,440,
440.0,Zan,Tabak,Croatia,Olympic Silver Medal,,1992,,,,Award,Olympic,Silver,,440,
442.0,Pervis,Ellison,Washington Wizards,NBA Most Improved Player,,1991-92,,,,Award,Kia Motors,KIMIP,,442,
442.0,Pervis,Ellison,Washington Wizards,NBA Player of the Week,,1991-92,,1991-12-22T00:00:00,,Award,Kia Motors,KIPWK,,442,
445.0,Wesley,Person,Phoenix Suns,All-Rookie Team,2.0,1994-95,,,1610612756,Award,Kia Motors,KIART,,445,
445.0,Wesley,Person,Cleveland Cavaliers,NBA Player of the Week,,1997-98,,1997-12-07T00:00:00,,Award,Kia Motors,KIPWK,,445,
446.0,Lucious,Harris,New Jersey Nets,NBA Player of the Week,,2002-03,,2002-12-29T00:00:00,East,Award,Kia Motors,KIPWK,,446,
452.0,Vin,Baker,Milwaukee Bucks,All-NBA,3.0,1996-97,,,1610612749,Award,Kia Motors,KIANT,,452,
452.0,Vin,Baker,Seattle SuperSonics,All-NBA,2.0,1997-98,,,1610612760,Award,Kia Motors,KIANT,,452,
452.0,Vin,Baker,Milwaukee Bucks,All-Rookie Team,1.0,1993-94,,,1610612749,Award,Kia Motors,KIART,,452,
452.0,Vin,Baker,,NBA All-Star,,1994-95,,,,Award,All-Star,,,452,
452.0,Vin,Baker,,NBA All-Star,,1995-96,,,,Award,All-Star,,,452,
452.0,Vin,Baker,,NBA All-Star,,1996-97,,,,Award,All-Star,,,452,
452.0,Vin,Baker,,NBA All-Star,,1997-98,,,,Award,All-Star,,,452,
452.0,Vin,Baker,Milwaukee Bucks,NBA Rookie of the Month,,1993-94,02/01/1994,,,Award,Kia Motors,KIRMO,,452,
452.0,Vin,Baker,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,,452,
456.0,Chuck,Person,Indiana Pacers,All-Rookie Team,1.0,1986-87,,,1610612754,Award,Kia Motors,KIART,,456,
456.0,Chuck,Person,Indiana Pacers,NBA Player of the Week,,1988-89,,1989-03-05T00:00:00,,Award,Kia Motors,KIPWK,,456,
456.0,Chuck,Person,Indiana Pacers,NBA Rookie of the Month,,1986-87,02/01/1987,,,Award,Kia Motors,KIRMO,,456,
456.0,Chuck,Person,Indiana Pacers,NBA Rookie of the Month,,1986-87,11/01/1986,,,Award,Kia Motors,KIRMO,,456,
456.0,Chuck,Person,Indiana Pacers,NBA Rookie of the Year,,1986-87,,,,Award,Kia Motors,KIROY,,456,
456.0,Chuck,Person,Indiana Pacers,NBA Sporting News Rookie of the Year,,1986-87,,,,Award,Sporting News,SNROY,,456,
462.0,JR,Reid,Charlotte Hornets,All-Rookie Team,2.0,1989-90,,,1610612740,Award,Kia Motors,KIART,,462,
462.0,JR,Reid,USA,Olympic Bronze Medal,,1988,,,,Award,Olympic,Bronze,,462,
467.0,Jason,Kidd,Phoenix Suns,All-Defensive Team,1.0,1998-99,,,1610612756,Award,Kia Motors,KIADT,,467,
467.0,Jason,Kidd,Phoenix Suns,All-Defensive Team,2.0,1999-00,,,1610612756,Award,Kia Motors,KIADT,,467,
467.0,Jason,Kidd,Phoenix Suns,All-Defensive Team,1.0,2000-01,,,1610612756,Award,Kia Motors,KIADT,,467,
467.0,Jason,Kidd,New Jersey Nets,All-Defensive Team,1.0,2001-02,,,1610612751,Award,Kia Motors,KIADT,,467,
467.0,Jason,Kidd,New Jersey Nets,All-Defensive Team,2.0,2002-03,,,1610612751,Award,Kia Motors,KIADT,,467,
467.0,Jason,Kidd,New Jersey Nets,All-Defensive Team,2.0,2003-04,,,1610612751,Award,Kia Motors,KIADT,,467,
467.0,Jason,Kidd,New Jersey Nets,All-Defensive Team,2.0,2004-05,,,1610612751,Award,Kia Motors,KIADT,,467,
467.0,Jason,Kidd,New Jersey Nets,All-Defensive Team,1.0,2005-06,,,1610612751,Award,Kia Motors,KIADT,,467,
467.0,Jason,Kidd,New Jersey Nets,All-Defensive Team,2.0,2006-07,,,1610612751,Award,Kia Motors,KIADT,,467,
467.0,Jason,Kidd,Phoenix Suns,All-NBA,1.0,1998-99,,,1610612756,Award,Kia Motors,KIANT,,467,
467.0,Jason,Kidd,Phoenix Suns,All-NBA,1.0,1999-00,,,1610612756,Award,Kia Motors,KIANT,,467,
467.0,Jason,Kidd,Phoenix Suns,All-NBA,1.0,2000-01,,,1610612756,Award,Kia Motors,KIANT,,467,
467.0,Jason,Kidd,New Jersey Nets,All-NBA,1.0,2001-02,,,1610612751,Award,Kia Motors,KIANT,,467,
467.0,Jason,Kidd,New Jersey Nets,All-NBA,2.0,2002-03,,,1610612751,Award,Kia Motors,KIANT,,467,
467.0,Jason,Kidd,New Jersey Nets,All-NBA,1.0,2003-04,,,1610612751,Award,Kia Motors,KIANT,,467,
467.0,Jason,Kidd,Dallas Mavericks,All-Rookie Team,1.0,1994-95,,,1610612742,Award,Kia Motors,KIART,,467,
467.0,Jason,Kidd,,Hall of Fame Inductee,,2018,,,,Award,Hall of Fame,,,467,
467.0,Jason,Kidd,,NBA All-Star,,1995-96,,,,Award,All-Star,,,467,
467.0,Jason,Kidd,,NBA All-Star,,1997-98,,,,Award,All-Star,,,467,
467.0,Jason,Kidd,,NBA All-Star,,1999-00,,,,Award,All-Star,,,467,
467.0,Jason,Kidd,,NBA All-Star,,2000-01,,,,Award,All-Star,,,467,
467.0,Jason,Kidd,,NBA All-Star,,2001-02,,,,Award,All-Star,,,467,
467.0,Jason,Kidd,,NBA All-Star,,2002-03,,,,Award,All-Star,,,467,
467.0,Jason,Kidd,,NBA All-Star,,2003-04,,,,Award,All-Star,,,467,
467.0,Jason,Kidd,,NBA All-Star,,2006-07,,,,Award,All-Star,,,467,
467.0,Jason,Kidd,,NBA All-Star,,2007-08,,,,Award,All-Star,,,467,
467.0,Jason,Kidd,,NBA All-Star,,2009-10,,,,Award,All-Star,,,467,
467.0,Jason,Kidd,Dallas Mavericks,NBA Champion,,2010-11,,,,Award,Champion,,,467,
467.0,Jason,Kidd,Phoenix Suns,NBA Player of the Month,,1998-99,04/01/1999,,,Award,Kia Motors,KIPMO,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Month,,2001-02,11/01/2001,,East,Award,Kia Motors,KIPMO,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Month,,2002-03,12/01/2002,,East,Award,Kia Motors,KIPMO,,467,
467.0,Jason,Kidd,Dallas Mavericks,NBA Player of the Week,,1994-95,,1995-03-19T00:00:00,,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,Dallas Mavericks,NBA Player of the Week,,1995-96,,1996-02-04T00:00:00,,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,Phoenix Suns,NBA Player of the Week,,1997-98,,1998-03-15T00:00:00,,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,Phoenix Suns,NBA Player of the Week,,1997-98,,1998-04-19T00:00:00,,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,Phoenix Suns,NBA Player of the Week,,1998-99,,1999-04-18T00:00:00,,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,Phoenix Suns,NBA Player of the Week,,1999-00,,1999-12-20T00:00:00,,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,Phoenix Suns,NBA Player of the Week,,2000-01,,2001-04-01T00:00:00,,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Week,,2001-02,,2001-12-30T00:00:00,East,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Week,,2001-02,,2002-02-03T00:00:00,East,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Week,,2001-02,,2002-03-24T00:00:00,East,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Week,,2002-03,,2002-12-22T00:00:00,East,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Week,,2002-03,,2003-04-06T00:00:00,East,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Week,,2003-04,,2003-12-28T00:00:00,East,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Week,,2003-04,,2004-02-01T00:00:00,East,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Week,,2004-05,,2005-04-17T00:00:00,East,Award,Kia Motors,KIPWK,,467,
467.0,Jason,Kidd,New Jersey Nets,NBA Player of the Week,,2006-07,,2007-03-18T00:00:00,East,Award,Kia Motors,KIPWK,,467,
